SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
311,2.18414,27,0,56,0,62.644,27,8189,56,0,97,3,6.8985,56,3,56,0
313,2.3931,31,0,4,0,75.155,31,8189,4,0,121,4,6.07251,60,7,60,0
295,2.25556,17,0,34,0,52.451,17,8189,34,0,117,1,5.05533,94,8,94,0
262,2.00318,23,0,1,0,71.435,23,8189,1,0,122,1,4.03814,95,9,95,0
327,2.49904,28,0,3,0,75.155,28,8189,3,0,131,3,3.41866,98,12,98,0
261,1.99507,19,0,30,0,44.25,19,8189,30,0,112,1,2.6768,128,13,128,0
332,2.53849,26,0,2,0,74.426,26,8190,2,0,157,2,3.11274,130,15,130,0
346,2.64552,31,0,2,0,83.222,31,8189,2,0,139,2,2.60797,132,17,132,0
304,2.32437,34,0,6,0,84.066,34,8191,6,0,109,6,2.58502,138,23,138,0
269,2.05676,3,0,40,0,92.891,3,8155,40,0,70,4,2.59267,178,27,178,0
265,2.02619,23,0,0,0,68.821,23,8189,0,0,130,0,2.82211,178,27,178,0
319,2.43902,28,0,4,0,68.053,28,8191,4,0,130,4,2.91389,182,31,182,0
323,2.46867,32,0,4,0,79.448,32,8191,4,0,125,4,3.28099,186,35,186,0
220,1.68205,20,0,33,0,57.907,20,8189,33,0,90,1,3.57926,219,36,219,0
178,1.36098,10,0,25,0,30.986,10,8189,25,0,78,1,3.4263,244,37,244,0
296,2.2632,20,0,0,0,49.472,20,8189,0,0,150,0,4.19875,244,37,244,0
295,2.25558,26,0,2,0,78.284,26,8190,2,0,141,2,4.15286,246,39,246,0
284,2.17144,15,0,30,0,38.042,15,8191,30,0,103,2,3.4416,276,41,276,0
320,2.44676,23,0,1,0,61.435,23,8191,1,0,152,1,3.16627,277,42,277,0
278,2.12572,16,0,26,0,36.008,16,8189,26,0,126,1,2.83741,303,43,303,0
